decade,title,artist,lyrics_word_count,unique_content_words,words_in_vocab,racial_name_association,weat_effect_size,ea_pleasant_assoc,aa_pleasant_assoc,words_analyzed,status
1990,One Sweet Day,Mariah Carey,289,52,52,0.039296505792355545,0.4657958538328496,0.016515507418931485,0.006683619821277051,without; alive; granted; feeling; yes; although; presence; eventually; told; heaven; sleep; far; smile; together; thought; took; never; hold; brighter; wanted; shared; shine; sorry; imagined; knowing; shining; hear; lost; sun; keeps,ok
1990,Smells Like Teen Spirit,Nirvana,253,46,45,0.02936401437389663,0.4657958538328496,0.016515507418931485,0.006683619821277051,find; lights; group; hard; forget; best; low; self; guess; fun; dangerous; word; smile; whatever; found; hello; never; guns; albino; lose; worse; libido; mind; taste; bring; gift; mosquito; end; makes; blessed,ok
1990,Waterfalls,TLC,603,159,152,0.022240318339944432,0.4657958538328496,0.016515507418931485,0.006683619821277051,natural; takes; faith; unconditional; tooting; money; best; hopes; keep; tears; gutter; pain; laying; crime; vein; ten; shades; cold; dreams; lakes; handle; arguably; knows; rivers; hear; resting; keeps; side; letters; mirror,ok
1990,Gangsta's Paradise,Coolio,499,104,93,0.026078341518649316,0.4657958538328496,0.016515507418931485,0.006683619821277051,money; keep; arouse; goin; paradise; gleam; prayers; ten; laughin; trip; four; dreams; raised; lookin; anger; walk; television; understand; realize; nobody; left; really; hood; power; better; man; fool; heartbeat; pistol; reach,ok
1990,I Want It That Way,Backstreet Boys,272,21,21,0.03355801615995674,0.4657958538328496,0.016515507418931485,0.006683619821277051,inside; desire; yes; believe; reach; distance; fallen; nothin; matter; never; heartache; heart; hear; deep; used; worlds; mistake; nothing; apart; fire; late,ok
1990,You Oughta Know,Alanis Morissette,444,91,87,0.03984850352591443,0.4657958538328496,0.016515507418931485,0.006683619821277051,laid; best; gave; cross; discusses; expressed; thought; fuck; theatre; duplicity; love; left; feel; really; scratch; every; til; version; still; alive; peaceful; face; excellent; bear; song; hope; raw; ultimate; dinner; slap,ok
1990,My Heart Will Go On,Celine Dion,305,67,66,0.03769482785696919,0.4657958538328496,0.016515507418931485,0.006683619821277051,french; without; life; forever; involved; lifetime; believe; promise; world; gone; girls; distance; astounding; touch; true; alright; show; jump; spaces; amazingly; far; dreams; lyrics; till; matter; next; rose; open; near; safe,ok
1990,I Believe I Can Fly,R. Kelly,419,60,58,0.027346449547477666,0.4657958538328496,0.016515507418931485,0.006683619821277051,inside; first; life; written; hmm; space; released; song; believe; featured; sometimes; loud; touch; bout; true; jam; sky; november; starts; achieve; lyrics; silence; miracles; awful; open; door; american; kelly; arms; meaning,ok
2000,Breathe,Faith Hill,296,71,70,0.03465141691515221,0.4657958538328496,0.016515507418931485,0.006683619821277051,became; faith; breeze; face; walls; melting; fades; beating; washing; released; need; song; waking; name; world; crossover; floating; touch; country; closer; dance; lead; felt; lyrics; swept; steady; slow; never; wrapped; american,ok
2000,Smooth,Santana,361,59,57,0.02716425626182859,0.4657958538328496,0.016515507418931485,0.006683619821277051,better; man; life; damn; forget; moon; cool; name; inches; world; enough; groove; radio; mood; kind; reason; change; word; slow; real; lift; spanish; crying; soft; whisper; hot; words; lovin; rhythm; step,ok
2000,The Real Slim Shady,Eminem,1029,234,208,0.024648808074911883,0.4657958538328496,0.016515507418931485,0.006683619821277051,tommy; ninety; lot; put; room; best; gave; goin; yes; sing; boy; whether; asked; king; carson; pam; working; annoy; trip; admit; groups; discovery; err; repeat; door; fuck; argue; cannibals; antelopes; wonder,ok
2000,Say My Name,Destiny's Child,995,98,92,0.03396026393942409,0.4657958538328496,0.016515507418931485,0.006683619821277051,goin; something; try; change; word; caught; girl; seems; prove; hear; usually; truth; times; love; call; nobody; around; child; feel; changed; strange; yesterday; every; better; actin; hard; bridge; wall; song; nothin,ok
2000,Bye Bye Bye,N'Sync,426,46,44,0.04799618042433951,0.4657958538328496,0.016515507418931485,0.006683619821277051,better; crazy; life; fool; alone; tonight; loser; gone; enough; doin; bye; reason; really; player; start; door; endlessly; girl; welcome; good; fight; might; sure; game; probably; much; givin; truth; hate; tough,ok
2000,I Try,Macy Gray,436,63,62,0.02356228762145434,0.4657958538328496,0.016515507418931485,0.006683619821277051,appear; life; prisoner; keep; clear; need; song; believe; charts; even; cool; boy; world; deny; changes; stop; touch; alright; try; expressed; lyrics; second; together; smile; near; babe; play; lover; brought; reliance,ok
2000,Thong Song,Sisqo,914,83,75,0.013007323621504608,0.4657958538328496,0.016515507418931485,0.006683619821277051,devilish; sing; february; hip; breasts; handle; dots; girl; cruise; right; listen; song; finer; truck; shaking; thighs; alright; show; dance; second; talk; guys; imprint; any; swear; vida; body; thing; baby; night,ok
2000,Yellow,Coldplay,210,27,27,0.0335577108900467,0.4657958538328496,0.016515507418931485,0.006683619821277051,drew; beautiful; yellow; song; bones; turn; dry; something; called; skin; true; line; took; done; swam; shine; things; stars; across; everything; jumped; love; wrote; came; thing; bleed; along,ok
2000,Oops!... I Did It Again,Britney Spears,378,58,53,0.0321760604962814,0.4657958538328496,0.016515507418931485,0.006683619821277051,watching; vocal; best; beautiful; fool; made; truly; yes; believe; award; old; problem; something; female; aboard; thought; babe; sent; mean; innocent; lose; crush; might; heart; game; days; lost; mmm; end; went,ok
2000,Ms. Jackson,Outkast,709,171,160,0.025310047888448695,0.4657958538328496,0.016515507418931485,0.006683619821277051,studio; laid; treat; without; keep; grandchild; despite; goin; mouth; yes; turn; weather; king; ten; oak; wrong; doin; bout; together; american; muzzle; knee; seems; sorry; girl; fight; drama; hear; quickest; ride,ok
2005,We Belong Together,Mariah Carey,511,102,96,0.03420944312468427,0.4657958538328496,0.016515507418931485,0.006683619821277051,without; station; keep; pain; beside; turn; gon; catch; wrong; felt; change; belong; together; thought; reflected; hear; side; times; deep; love; nobody; left; right; ever; rough; til; better; still; inside; hard,ok
2005,Hollaback Girl,Gwen Stefani,514,63,59,0.02071796607793855,0.4657958538328496,0.016515507418931485,0.006683619821277051,fired; student; put; feet; winner; fall; made; released; song; music; heard; girls; courtney; lead; poms; lyrics; comment; another; ready; getting; third; angel; bleachers; bites; girl; track; happen; shit; pack; pom,ok
2005,Let Me Love You,Mario,541,87,84,0.033802631148187524,0.4657958538328496,0.016515507418931485,0.006683619821277051,studio; comin; debut; stop; bout; doin; stare; together; plus; everywhere; girl; chart; dime; love; stick; around; worry; lies; right; type; listen; perfume; every; better; man; control; true; show; deserves; second,ok
2005,Since U Been Gone,Kelly Clarkson,327,53,50,0.03337530214308216,0.4657958538328496,0.016515507418931485,0.006683619821277051,til; first; chance; put; mouth; released; song; cool; even; gone; started; guess; called; clarkson; felt; mine; lyrics; second; took; since; never; shut; kelly; picture; breathe; track; trend; movin; mind; dedicated,ok
2005,Gold Digger,Kanye West,672,138,116,0.02437442933840222,0.4657958538328496,0.016515507418931485,0.006683619821277051,digs; money; best; friend; shorty; dude; keep; gon; years; jennifer; four; michael; salon; usher; found; fuck; gold; lookin; asses; girl; somethin; hear; side; eat; love; stick; stay; pay; sunday; leave,ok
2005,Boulevard of Broken Dreams,Green Day,261,44,43,0.02312004200535996,0.4657958538328496,0.016515507418931485,0.006683619821277051,sleeps; til; find; still; alive; someone; goes; alone; beside; divides; boulevard; signs; sometimes; home; borderline; line; dreams; check; vital; street; mind; walk; heart; road; everything; known; edge; lines; empty; shallow,ok
2005,Mr. Brightside,The Killers,285,42,39,0.03272161652860586,0.4657958538328496,0.016515507418931485,0.006683619821277051,swimming; takes; killing; destiny; goin; comin; kiss; dress; control; head; saints; cab; falling; eager; sea; started; price; doin; asleep; cage; taking; stomach; bed; open; never; touching; eyes; fine; smoke; jealousy,ok
2005,Candy Shop,50 Cent,585,115,105,0.0316117085889871,0.4657958538328496,0.016515507418931485,0.006683619821277051,put; best; keep; goin; lick; packed; mouth; low; boy; gon; stop; bout; kettle; till; hips; bubble; touched; door; push; girl; ride; temperature; stick; love; around; right; every; til; man; bottle,ok
2005,Feel Good Inc.,Gorillaz,429,91,82,0.01823572392558317,0.4657958538328496,0.016515507418931485,0.006683619821277051,kill; turn; gon; stop; laughin; style; change; dreams; stride; cracks; peep; fight; ponies; horizon; hear; attack; land; free; love; gas; breaking; feel; bear; kiss; captain; camel; bite; streets; smile; fast,ok
2005,Pon de Replay,Rihanna,706,67,59,0.025116708565661755,0.4657958538328496,0.016515507418931485,0.006683619821277051,til; club; first; put; moon; goes; feet; rock; song; low; turn; even; courtesy; music; run; please; gon; groove; beat; boy; floor; show; wind; dip; lyrics; slow; fast; done; shake; mister,ok
2010,TiK ToK,Ke$ha,481,86,76,0.024423764803221715,0.4657958538328496,0.016515507418931485,0.006683619821277051,put; money; jagger; comin; grab; stop; smack; bout; try; parties; door; drop; glasses; tipsy; girl; fight; walk; hear; pounds; build; jack; blow; leave; unless; bottle; til; dow; swagger; teeth; tock,ok
2010,Love the Way You Lie,Eminem,748,175,167,0.034844557052751725,0.4657958538328496,0.016515507418931485,0.006683619821277051,superman; laid; fifteen; best; goin; warm; liar; low; wrong; apologize; steel; barely; swore; fuzzy; venom; push; lookin; neither; seems; fight; maybe; walk; hear; ways; burn; love; meet; sick; records; call,ok
2010,California Gurls,Katy Perry,423,114,96,0.017953676065572705,0.4657958538328496,0.016515507418931485,0.006683619821277051,fit; put; undeniable; wow; warm; turn; california; greetings; king; unforgettable; peek; ready; heavy; water; somethin; toned; girl; stereo; love; golden; summertime; really; journey; katy; man; kiss; wild; fierce; underneath; sand,ok
2010,OMG,Usher,561,68,61,0.024983251341324564,0.4657958538328496,0.016515507418931485,0.006683619821277051,man; club; god; first; wow; dynamite; seen; feeling; rock; head; low; gon; presence; beat; pow; girls; gosh; floor; euphoria; dance; style; usher; found; never; toe; hot; lovin; lookin; check; special,ok
2010,Airplanes,B.o.B,526,87,75,0.03303796473303135,0.4657958538328496,0.016515507418931485,0.006683619821277051,simpler; use; sky; unfolds; decatur; sorry; maybe; politics; stay; airplane; call; nobody; right; ever; listen; really; pretend; switch; slang; plans; soon; never; tried; shooting; fade; fashion; pandemonium; game; wish; night,ok
2010,"Hey, Soul Sister",Train,321,81,77,0.031507137801708635,0.4657958538328496,0.016515507418931485,0.006683619821277051,watching; san; best; gave; thug; virgin; fact; side; decided; stereo; love; blow; left; gangster; right; francisco; connection; based; every; cut; show; glad; mister; stains; game; drug; fair; bound; biggest; selling,ok
2010,Dynamite,Taio Cruz,390,46,44,0.026473983933668763,0.4657958538328496,0.016515507418931485,0.006683619821277051,club; life; put; dynamite; goes; crew; space; rock; least; believe; favourite; gon; songs; throw; plans; sometimes; told; overall; floor; luke; dance; celebrate; brands; entirely; live; twice; landing; higher; last; standing,ok
2010,Bad Romance,Lady Gaga,578,54,50,0.020260609483632994,0.4657958538328496,0.016515507418931485,0.006683619821277051,horror; crazy; leather; russia; kiss; need; design; studded; romance; touch; ugly; window; sand; write; talked; mine; work; grazia; passion; amour; roma; bad; revenge; lover; record; caught; vertigo; fashion; bitch; ton,ok
2010,Baby,Justin Bieber,430,75,66,0.04374137924761393,0.4657958538328496,0.016515507418931485,0.006683619821277051,til; crazy; skip; first; buy; keep; goin; anything; daily; need; made; believe; looked; cool; beat; gone; fix; school; item; pieces; said; mine; shout; whatever; together; thought; ring; really; done; shake,ok
2010,Just the Way You Are,Bruno Mars,322,49,48,0.03100639983648439,0.4657958538328496,0.016515507418931485,0.006683619821277051,ask; without; face; beautiful; every; perfect; bother; kiss; falls; song; believe; even; sad; world; askin; professes; asks; tryin; professing; change; dreams; smile; hair; never; okay; stops; eyes; hates; girl; occupies,ok
2015,Uptown Funk,Mark Ronson,716,79,73,0.015658107364687996,0.4657958538328496,0.016515507418931485,0.006683619821277051,put; money; gon; something; stop; bout; saint; cold; gold; ride; julio; harlem; smoother; call; leave; woo; cup; retire; straight; hood; pfeiffer; man; hallelujah; kiss; sip; white; fireman; show; dance; mississippi,ok
2015,Thinking Out Loud,Ed Sheeran,334,74,72,0.02994449741112711,0.4657958538328496,0.016515507418931485,0.006683619821277051,still; forever; hard; feet; fall; fades; keep; mouth; three; kiss; head; message; seventy; name; old; cheeks; gone; loud; mysterious; touch; bout; thousand; till; work; smile; legs; found; hair; play; never,ok
2015,See You Again,Wiz Khalifa,438,74,72,0.03508463031012114,0.4657958538328496,0.016515507418931485,0.006683619821277051,better; friendship; bigger; without; damn; flew; hard; forever; pays; friend; began; first; switch; crossed; every; gon; light; gone; started; standin; home; told; bout; family; line; lead; work; established; talk; drawn,ok
2015,The Hills,The Weeknd,460,70,60,0.025949464048335168,0.4657958538328496,0.016515507418931485,0.006683619821277051,better; man; find; life; photos; send; trust; friend; keep; comin; low; business; even; simple; gon; drugs; started; half; home; bitches; touch; doin; said; mine; tempo; found; sent; real; babe; judge,ok
2015,Cheerleader,Omi,317,44,43,0.032469224443303614,0.4657958538328496,0.016515507418931485,0.006683619821277051,corner; bottle; genie; loves; queen; cheating; grants; hmm; selection; made; need; pretty; wizard; gone; girls; motivation; next; found; thinks; model; girl; mama; question; tempting; gives; wishes; wand; empty; magic; affection,ok
2015,Trap Queen,Fetty Wap,651,137,113,0.026764101857060907,0.4657958538328496,0.016515507418931485,0.006683619821277051,club; put; money; necklace; mouth; releasing; low; boy; trap; sack; thousand; ring; hello; door; drop; fuck; productions; girl; whip; hear; ride; bands; love; pies; call; couple; left; dope; backwoods; wood,ok
2015,Sorry,Justin Bieber,380,47,46,0.04361523309819845,0.4657958538328496,0.016515507418931485,0.006683619821277051,forget; someone; tonight; referee; honesty; need; shot; made; piece; blame; hope; redeem; run; missing; try; second; surface; hundred; forgiveness; spill; mean; mistakes; twice; purpose; words; seems; sorry; making; maybe; game,ok
2015,Hello,Adele,365,56,55,0.03791690993885132,0.4657958538328496,0.016515507418931485,0.006683619821277051,feet; typical; least; hope; california; world; highs; home; years; called; thousand; felt; matter; talk; done; clearly; hello; never; tried; sorry; supposed; heart; anymore; hear; miles; fell; outside; secret; everything; much,ok
2015,Hotline Bling,Drake,431,65,61,0.028378848299399313,0.4657958538328496,0.016515507418931485,0.006683619821277051,places; someone; seen; backwards; alone; reputation; need; goin; rollin; hotline; started; girls; asked; wrong; gettin; home; floor; passport; dance; taught; belong; since; never; mean; knows; pages; wonder; glasses; stressed; champagne,ok
2015,Watch Me (Whip/Nae Nae),Silo,678,43,34,0.021129713266249267,0.4657958538328496,0.016515507418931485,0.006683619821277051,superman; atlanta; silent; kill; popular; debut; school; leg; dance; legs; okay; hold; nae; generation; already; whip; anthem; bring; watch; single; new; knob; bop; biggest; read; brake; duff; dances; left; right,ok
2020,Blinding Lights,The Weeknd,271,45,43,0.037049455209007584,0.4657958538328496,0.016515507418931485,0.006683619821277051,lights; trust; goin; turn; even; finds; enough; gone; touch; said; cold; show; blinded; sleep; sky; clearly; never; judge; track; sin; drowning; maybe; sun; road; coming; much; empty; read; love; running,ok
2020,Circles,Post Malone,313,43,43,0.04929679346598004,0.4657958538328496,0.016515507418931485,0.006683619821277051,til; still; feeling; blame; believe; turn; even; run; something; said; cold; change; thought; doomed; sex; tried; lose; upside; bad; special; though; proud; mind; dare; maybe; guy; hear; echoes; seasons; flame,ok
2020,The Box,Roddy Ricch,547,125,100,0.017250048374188937,0.4657958538328496,0.016515507418931485,0.006683619821277051,lot; put; mouth; lick; zimmerman; whips; pouch; drugs; sea; try; pour; barely; wealthy; pink; fuck; water; double; nose; lay; seal; bands; daughter; stick; private; cruise; call; gangster; wood; sucked; coupe,ok
2020,Don't Start Now,Dua Lipa,304,35,35,0.04990374012258364,0.4657958538328496,0.016515507418931485,0.006683619821277051,better; crazy; anything; heartbreak; ended; believe; stop; bout; show; scary; change; word; took; start; dancing; tried; caring; already; though; good; eighty; maybe; walk; guy; goodbye; side; survive; thinking; full; hurt,ok
2020,ROCKSTAR,DaBaby,664,161,145,0.025531993376151498,0.4657958538328496,0.016515507418931485,0.006683619821277051,youngest; lopsided; money; age; put; gave; station; keep; kill; tears; goin; pain; hip; waking; popular; gon; boy; cross; thousand; cold; thought; fuck; ready; push; buckets; caught; somethin; last; ride; lay,ok
2020,Watermelon Sugar,Harry Styles,234,26,26,0.021567727545433638,0.4657958538328496,0.016515507418931485,0.006683619821277051,without; sounds; evenin; song; warm; loud; sugar; belly; getting; tastes; breathe; watermelon; summer; taste; washed; wonderful; high; end; thinking; strawberries; june; baby; away; feelin; ever; berries,ok
2020,bad guy,Billie Eilish,274,73,67,0.04133148000171763,0.4657958538328496,0.016515507418931485,0.006683619821277051,first; mommy; alone; control; sing; song; men; pretty; even; please; sad; enough; white; tight; scared; guess; pity; red; knees; reads; thank; puffed; said; bruises; toes; lyrics; girlfriend; role; really; glad,ok
2020,Savage Remix,Megan Thee Stallion,799,180,156,0.02448961749360474,0.4657958538328496,0.016515507418931485,0.006683619821277051,treat; room; put; money; keep; mouth; comin; pain; goin; low; boy; catch; price; thee; movie; cold; write; yuh; hips; ratchet; moody; drop; ready; match; argue; keepin; girl; whip; ride; tit,ok
2020,WAP,Cardi B,712,182,162,0.02695714477452373,0.4657958538328496,0.016515507418931485,0.006683619821277051,gulp; put; money; mouth; goin; comin; dive; pain; catch; diabetic; dry; king; mack; bout; pictures; swing; bust; ring; drop; fuck; quick; honor; demeanor; lookin; somethin; feeder; fight; nose; wig; ride,ok
2020,Say So,Doja Cat,472,87,79,0.037280867426043605,0.4657958538328496,0.016515507418931485,0.006683619821277051,reading; hmm; keep; dry; boy; stop; grab; try; shout; quiet; quick; bouncing; love; leave; left; around; right; impressed; ever; breath; luckily; really; round; zip; til; actin; bush; dance; scream; fast,ok
2025,Flowers,Miley Cyrus,331,47,47,0.04125729975324621,0.4657958538328496,0.016515507418931485,0.006683619821277051,til; better; buy; every; hours; name; paint; started; home; sand; red; said; write; word; talk; forgive; roses; never; sold; flowers; dancing; hold; match; remorse; gold; cherry; remembered; things; good; fight,ok
2025,Last Night,Morgan Wallen,370,63,63,0.04271260768263644,0.4657958538328496,0.016515507418931485,0.006683619821277051,bottle; split; tellin; still; life; yet; lights; liquor; goin; packed; comin; middle; hell; sip; gon; enough; something; told; bout; said; tail; kind; nothin; grip; fingertips; talk; sheets; never; mean; door,ok
2025,Kill Bill,SZA,364,59,56,0.028771727599268195,0.4657958538328496,0.016515507418931485,0.006683619821277051,still; damn; face; best; alone; kill; farmer; jail; fan; perfect; tonight; men; text; ration; even; idea; gon; none; crime; evidence; reach; mature; home; singin; beat; market; rather; layin; ass; girlfriend,ok
2025,Anti-Hero,Taylor Swift,333,87,84,0.020498121843682587,0.4657958538328496,0.016515507418931485,0.006683619821277051,room; money; wiser; stare; devices; gathers; screams; slowly; last; hear; mirror; exhausting; killed; daughter; laughing; left; feel; round; afternoons; never; pierced; meaning; rooting; monster; screaming; everybody; narcissism; must; directly; big,ok
2025,Calm Down,Rema,461,64,56,0.02860646422552924,0.4657958538328496,0.016515507418931485,0.006683619821277051,fit; find; put; form; pass; feeling; whoa; yellow; calm; warm; wan; insecure; pain; rest; reach; girls; use; situation; talk; mellow; hello; start; focus; wey; race; link; bum; chewing; conform; girl,ok
2025,Boy's a Liar Pt. 2,PinkPantheress,334,64,58,0.03451036932125428,0.4657958538328496,0.016515507418931485,0.006683619821277051,inside; find; without; damn; room; send; pin; respond; disappear; liar; even; cap; boy; gon; enough; home; ugly; bout; fun; fat; eno; till; bet; sleep; looking; hair; crying; never; mean; hold,ok
2025,Rich Flex,Drake,639,194,160,0.02259271638679592,0.4657958538328496,0.016515507418931485,0.006683619821277051,club; lot; put; money; goin; athlete; low; boy; ten; smack; woe; bout; use; four; ratchet; drop; ready; fuck; panties; somethin; girl; whip; walk; hear; uncle; clutch; busy; land; savage; daddy,ok
2025,Munch (Feelin' U),Ice Spice,487,84,64,0.02322798494876329,0.4657958538328496,0.016515507418931485,0.006683619821277051,fit; breeze; keep; shorty; fan; gon; stop; doin; fat; thought; fuck; link; keepin; lunch; eater; jewelry; ways; love; stick; blow; beam; nah; still; shoot; dance; stuck; bitch; clean; necks; swear,ok
2025,Die For You,The Weeknd,449,68,66,0.034722275522435564,0.4657958538328496,0.016515507418931485,0.006683619821277051,better; speculate; find; hard; forever; written; every; perfect; worth; tonight; goin; alone; pain; blame; song; keep; kill; even; gon; scared; manipulate; distance; workin; try; happens; reason; die; change; communicate; babe,ok
2025,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap,401,128,57,-0.07244269917385858,0.4657958538328496,0.016515507418931485,0.006683619821277051,das; ella; todo; caso; sorry; tra; buena; campe; solo; grande; esto; otro; hay; tan; donde; del; ven; tiene; vas; dura; odio; con; novato; dos; nombre; baby; chao; cuando; tanto; cerebro,ok
